rank,name,seed_label,forcing_family,symmetry_fold,tau_imag,delta,s1,s2,epsilon,epsilon_bonnet,alpha_0,alpha_1,alpha_2,residual_norm,ratio,verified_ratio,validation_score,b_scalar,c_scalar,closure_rotation_angle,closure_k_fold,closure_k_theta_2pi,closure_rationality_error,closure_axial_proj,f_plus_closure_max,f_plus_closure_mean,f_minus_closure_max,f_minus_closure_mean,euler_plus_ok,euler_minus_ok,iso_E_max_rel,iso_interior_F_scaled,iso_interior_G_rel,iso_interior_metric_mean,H_plus_mean,H_minus_mean,H_interior_max_diff,H_interior_mean_diff,procrustes_disparity,direct_mean_distance,direct_max_distance,scale_ratio,is_non_congruent,n_vertices,n_triangles,time_seconds
31,rank031_fold4_paper_4fold_bwd_2__anti_h9_p033_eps1e-04,paper_4fold_bwd_2,anti_reflection,4,0.3167003205,1.620353197925139,-3.13060628,0.6919275956217829,0.0001,0.3,-0.003491586017536254,-0.0792273832767347,0.10854148439737858,8.156233030260689e-10,0.9999999999678462,0.9999996372767476,5.831137897402287e-10,-8.14442843027896e-10,4.2804301769727715e-16,1.570795757030544,4,0.9999996372767476,3.6272325243391634e-07,0.00017047262500034105,7.064120998693272,3.5948689397320495,7.011810719245377,3.5852615102663252,True,True,3.263373439988514e-14,1.2059348508146723,1.4185393060341058,1.3425998424407757,0.6340183345854263,0.6285702778136684,1.9637842549409208,0.17653969064967423,0.4118389936288827,2.3304693606695643,10.782910051195367,1.0002700708285037,True,6400,12800,357.88
32,rank032_fold4_paper_4fold_bwd_11__phase_h7_p041_eps1e-03,paper_4fold_bwd_11,phase_shifted,4,0.29130578925,1.7618367055891104,-3.13060628,1.31286617056707,0.001,0.3,0.0019494350288617155,-0.03967393522914421,0.08107097311263582,1.301527615976726e-10,0.9999999999208137,0.9999644488277114,6.183844283211507e-10,-3.594863295930395e-11,3.131175874138137e-16,1.5707404831440523,4,0.9999644488277114,3.5551172288594834e-05,0.00011379886658663407,4.838589813071137,2.3142171041676427,4.829131785326973,2.3119124533485533,True,True,1.6082710672602053e-14,1.7734328693807357,2.9185666122967167,1.2794450928659786,0.8429855880522757,0.8337876446618315,7.421483275942837,0.45785022204352255,0.5291561241860573,1.8430390327577604,6.722477203277546,1.0003318073379417,True,6400,12800,427.96
33,rank033_fold3_paper_3fold_bwd_9__anti_h9_p033_eps3e-04,paper_3fold_bwd_9,anti_reflection,3,0.29730578925,2.050823888971856,-3.601381552,1.0557707132350325,0.00025,0.3,0.0068368010001349545,-0.08346255507284961,0.21298846910517535,3.746270259640313e-11,1.000000000004271,0.9999846188409804,6.198055765046449e-10,3.60563384704804e-11,8.36136715420821e-16,2.094362888169076,3,0.9999846188409804,1.538115901955628e-05,-7.922689337580557e-06,7.854090408439839,3.1731771805341538,7.837685412912594,3.1682518117530716,True,True,2.2663040861617174e-14,1.8792845938296465,2.5713140052251977,1.4678420898202416,0.7525478759950639,0.7325709533003893,10.570348200340169,0.40816722709377773,0.522205039558934,1.9718361824656347,8.417285333640997,1.00057597313757,True,6400,12800,240.13
34,rank034_fold4_paper_4fold_bwd_16__anti_h11_p043_eps1e-04,paper_4fold_bwd_16,anti_reflection,4,0.27630578925,1.8746151019052095,-3.13060628,1.6040432495181718,0.0001,0.3,-0.010184104934434796,-0.07346419549380463,0.13457427446021672,7.02788140180002e-11,1.0000000000434766,0.9999866296346779,6.319899862820334e-10,-1.1402486593814487e-11,2.940356291780688e-16,1.5707753246741607,4,0.9999866296346779,1.3370365322118438e-05,-7.576496088512741e-05,4.7937963759227955,2.1006777027348207,4.773065933265405,2.0955753802615193,True,True,2.250755998881099e-14,1.854415402532359,3.9013634726311586,1.3960945408692407,0.9587311725804694,0.9360643385922081,15.449739572101203,0.6150611777834768,0.5080866186808515,1.6836065923828059,6.7883139613458,1.0005847243529218,True,6400,12800,296.89
35,rank035_fold4_paper_4fold_bwd_6__anti_h9_p033_eps1e-03,paper_4fold_bwd_6,anti_reflection,4,0.30630578925,1.6681155066416105,-3.13060628,0.9762101266467138,0.001,0.3,-0.0076295390351619,-0.0721160654544036,0.08973708192109447,9.276517737557979e-11,0.9999999999948967,0.9999960384829202,6.903055300866254e-10,-9.241178308694309e-11,1.3530843112619095e-16,1.5707901040584191,4,0.9999960384829202,3.961517079820176e-06,8.328190971407246e-05,5.62259308461253,2.7906605010691345,5.585474087635836,2.783093461903302,True,True,1.7274675551169225e-14,1.5119816121455654,1.7692973548716346,1.2623586175163781,0.709934137677587,0.7035160403946574,3.6422690193178093,0.2900025530903456,0.5100323261605649,2.0736844099117353,8.036761609883914,1.000348051870397,True,6400,12800,259.88
36,rank036_fold3_paper_3fold__smooth_h4_p019_eps1e-03,paper_3fold,smooth_low_freq,3,0.3205128205,1.897366596,-3.601381552,0.5965202011,0.001,0.3,0.02016693947603204,-0.06343424263431567,0.2215288410247315,2.5700416820686466e-10,1.000000000003786,0.9999985323241276,7.429033443203628e-10,2.5695200828179665e-10,-3.0704605524789486e-16,2.0943920285000366,3,0.9999985323241276,1.4676758723908279e-06,0.0008482445240387358,11.14676638373496,5.019622971644005,11.212086112639536,5.026963130991657,True,True,7.200267661530581e-14,1.3150815855809501,1.2757631005810557,1.3897648571276835,0.5575809993337656,0.5493747489749132,2.0629594543975163,0.1434060071381269,0.38937472533007933,2.5862153275996977,12.773873702520797,1.000501733485429,True,6400,12800,233.1
37,rank037_fold3_paper_3fold_bwd_8__sym_h12_p013_eps1e-04,paper_3fold_bwd_8,symmetry_aware,3,0.30030578925,2.0264930489754525,-3.601381552,1.0060856215666667,0.0001,0.3,0.018606389783460076,-0.042326334808863275,0.1642645793213702,1.319918766666744e-09,0.9999999994827669,0.9999466086982881,7.641299671628557e-10,-7.562985827880286e-10,9.410874857174178e-16,2.09428327991238,3,0.9999466086982881,5.339130171189144e-05,0.0003255879320351318,7.594191121248478,3.292066052628575,7.619291229414657,3.2940866855275504,True,True,3.121311925944396e-14,1.8821291656339942,2.9697772582778215,1.4671553417972318,0.739057356777291,0.7246005996859095,9.970018988916156,0.39806316860982677,0.5085305260460046,2.026283509646613,8.61791121037931,1.0004552514452472,True,6400,12800,483.62
38,rank038_fold4_paper_4fold_bwd_8__smooth_h4_p019_eps5e-04,paper_4fold_bwd_8,smooth_low_freq,4,0.30030578925,1.7032169192828626,-3.13060628,1.118135851053402,0.0005,0.3,-0.009759146865754543,-0.07129385406443933,0.08687526987656069,1.0595548547147126e-10,0.9999999999894664,0.9999944903134904,7.739598190075234e-10,-1.0443601539122938e-10,-2.3332030751888055e-16,1.5707876721995655,4,0.9999944903134904,5.509686509586054e-06,5.4707220703054116e-05,5.049345050741777,2.5518294227379075,5.016980963937293,2.5447043120830686,True,True,1.801948769927171e-14,1.6811073469216116,2.715135133096325,1.3196208798697822,0.7749035687494314,0.7651390393726447,6.0193292145273105,0.3810850389371908,0.5092966055084535,1.9685586190568702,7.361545388478845,1.000369420900952,True,6400,12800,404.03
39,rank039_fold3_paper_3fold_bwd_18__sym_h12_p013_eps1e-03,paper_3fold_bwd_18,symmetry_aware,3,0.27051282050000003,2.346598203968648,-3.601381552,1.3958837361792573,0.001,0.3,-0.00822280496568406,-0.026247925172704148,0.0039504754521081644,8.524568826312596e-10,1.000000000040366,0.9998599983857542,8.140488037727169e-10,-8.471349004224304e-10,-2.116268965624002e-11,2.094101883697992,3,0.9998599983857542,0.00014000161424576607,0.0003490547742955319,8.821484906942304,2.718084910423559,8.804307715273106,2.7140734013921817,True,True,2.0426908810097185e-14,2.0812200054405747,3.3871386324390076,1.5004698658344584,0.9565433575421959,0.9591718298102008,178.87122997469686,0.9505380526340254,0.49833215887929033,1.6589478436692338,8.900716474415932,0.9999839338716922,True,6400,12800,523.59
40,rank040_fold4_paper_4fold_bwd_17__anti_h11_p043_eps1e-04,paper_4fold_bwd_17,anti_reflection,4,0.27330578925,1.8998638492382074,-3.13060628,1.6583102337903008,0.0001,0.3,-0.010475852741469938,-0.07447061106466706,0.14303173028450394,7.066077408298951e-05,1.0000134021632676,0.9999986909027988,8.293919341532446e-10,-6.727212148832304e-05,-4.921082513678794e-06,1.5707942704698215,4,0.9999986909027988,1.3090972011964297e-06,-2.2438532160828917e-05,4.987205700253755,2.065196082038705,4.966088381121831,2.0604910724480656,True,True,2.955951144815595e-14,1.8102341124364254,2.7596405009352902,1.356589294677475,0.9404799003088833,0.9229238564358243,12.433151773036743,0.556313493327292,0.5211838180898627,1.6575220337952232,6.944742549839115,1.0006140195010975,True,6400,12800,721.46
41,rank041_fold4_paper_4fold_bwd_9__smooth_h4_p019_eps1e-04,paper_4fold_bwd_9,smooth_low_freq,4,0.29730578925,1.7220258463707672,-3.13060628,1.1851387799842026,0.0001,0.3,-0.03519235378326887,-0.08019505686144209,-0.031115274231276028,8.94249494916959e-07,1.000000560221598,0.9999944344717001,8.608691448662291e-10,-1.590412995640389e-07,1.4132029314134487e-11,1.5707875844834864,4,0.9999944344717001,5.565528299888989e-06,6.452898777903338e-05,5.160284602850707,2.457902870645719,5.098608507254761,2.4464559911350827,True,True,1.6661319473888033e-14,1.7014645443545389,2.3859526865226184,1.3045360176559733,0.777997290112297,0.7796262224332082,6.216085300826315,0.3998608533607313,0.5351993581242498,1.9215788568257546,7.107528920444568,0.9999824345881594,True,6400,12800,592.14
42,rank042_fold4_paper_4fold_bwd_14__sym_h12_p013_eps3e-04,paper_4fold_bwd_14,symmetry_aware,4,0.28230578925,1.8270324345594307,-3.13060628,1.4917651919378259,0.00025,0.3,-0.04260932792559809,-0.07986613739300019,-0.049147695224174795,1.7530125065323424e-10,0.99999999990143,0.9999894970820643,8.73109908454085e-10,-8.356032879519582e-11,2.9582673116701486e-14,1.5707798288499826,4,0.9999894970820643,1.0502917935695244e-05,2.414474444467629e-05,4.86948014844792,2.166650845093166,4.821136028199457,2.1568515436090303,True,True,1.793007078468746e-14,1.8403768019053344,3.3511048196490254,1.250347708539662,0.8911710172856655,0.8980947561869687,12.950954163994972,0.5639109464621938,0.522538452617905,1.7401235154818304,6.612520737953298,0.9999110580719329,True,6400,12800,275.94
43,rank043_fold3_paper_3fold_bwd_11__smooth_h4_p019_eps1e-04,paper_3fold_bwd_11,smooth_low_freq,3,0.29130578925,2.103419418787167,-3.601381552,1.148483246646976,0.0001,0.3,-0.005366758572211232,-0.04237754305309607,0.0408604120283745,7.349908749120843e-08,0.9999999783753821,0.9999227146072425,9.160607880871404e-10,-5.578295435640368e-08,1.546844238375228e-08,2.0942332362451173,3,0.9999227146072425,7.728539275753121e-05,0.00035315937377516926,7.568009737180109,3.0104332749239004,7.536051656949956,3.0049699054428367,True,True,2.2856777942421824e-14,1.978762096008337,3.2243924483743682,1.4445379162682095,0.820243744441037,0.8129276737146802,63.98916514745847,0.5869362034610096,0.518258687247647,1.8816281306034777,8.143990836504603,1.0000955261115048,True,6400,12800,538.87
44,rank044_fold4_paper_4fold_bwd_14__sym_h12_p013_eps8e-04,paper_4fold_bwd_14,symmetry_aware,4,0.28230578925,1.8270324345594307,-3.13060628,1.4917651919378259,0.00075,0.3,-0.042593239479633754,-0.07985763035622667,-0.049077403911783384,5.793702638456106e-11,0.9999999999684889,0.9999895162667716,9.303265659664021e-10,-3.127823347548464e-11,-1.3383391617161067e-14,1.5707798589852502,4,0.9999895162667716,1.0483733228427994e-05,2.4260726731506477e-05,4.869473459803288,2.1666493617646956,4.821143936423661,2.156852812866185,True,True,2.2447106848253014e-14,1.8403665441736992,3.352715027541683,1.2503175773660673,0.8911676568374429,0.8980960107412389,12.99833434594014,0.5638280189395787,0.5225382208169282,1.7401238366626495,6.61244344394431,0.9999113071559947,True,6400,12800,364.71
45,rank045_fold4_paper_4fold_bwd_15__smooth_h4_p019_eps1e-03,paper_4fold_bwd_15,smooth_low_freq,4,0.27930578925,1.8503682418819172,-3.13060628,1.5485459929999899,0.001,0.3,-0.010056189166304104,-0.0726105360241473,0.12640451319004017,1.5040059815253344e-06,1.000000536958857,0.9999884619840871,9.5713004959146e-10,1.2424469628576074e-06,8.334391385410658e-08,1.570778202921882,4,0.9999884619840871,1.1538015912915256e-05,-5.5265834972839656e-05,4.817203332777443,2.129897704822602,4.795373547393822,2.1247615085781084,True,True,2.2262207166905993e-14,1.8290135668584557,3.4764603727042407,1.242158109418042,0.9315521154997094,0.9132676616445866,13.183366393882405,0.5699151073656578,0.5164720336434101,1.7113432458186861,6.6227365704459356,1.0005508813400987,True,6400,12800,879.15
46,rank046_fold3_paper_3fold_bwd_6__hh_h14_p011_eps8e-04,paper_3fold_bwd_6,high_harmonic,3,0.30630578925,1.9814749262365283,-3.601381552,0.8995048132404575,0.00075,0.3,0.009732672375764277,-0.08194320693569886,0.21007005418346453,6.399256243901077e-10,0.9999999996988381,0.999990575212143,1.0105984924326157e-09,-1.1486151960116153e-10,-3.6137759451548845e-14,2.0943753631636666,3,0.999990575212143,9.424787857037487e-06,8.994337549442233e-05,8.291713938963627,3.574756869141261,8.282889246270978,3.5704177082861905,True,True,3.556016930834968e-14,1.7570003281433741,2.2347340249228407,1.439673542667674,0.6747767666759728,0.6596994163570622,5.504896405389489,0.3051337225013315,0.5048407240157444,2.1432926418750116,9.152222200422907,1.0005793115254487,True,6400,12800,314.78
47,rank047_fold4_paper_4fold_bwd_5__smooth_h4_p019_eps3e-04,paper_4fold_bwd_5,smooth_low_freq,4,0.30930578925,1.6521370711936876,-3.13060628,0.9002801614220941,0.00025,0.3,-0.0026946899947418784,-0.05287596498107133,0.07045279688168972,2.791873139604813e-11,0.9999999999951246,0.9999872417351477,1.0245834663746214e-09,-2.6872188502169436e-11,-7.355227538141662e-16,1.5707762861593304,4,0.9999872417351477,1.2758264852252843e-05,0.00021897743728094277,5.664468687127168,2.9560125864856603,5.640700721918516,2.950510152120023,True,True,2.0161011378043155e-14,1.4845565995213812,2.0055598966510435,1.3418817451121157,0.694339794625935,0.6896436649583534,3.1938672774424357,0.2683490214504317,0.4741427386785907,2.1367989766921496,8.503804052647128,1.0002462472205067,True,6400,12800,217.27
48,rank048_fold4_paper_4fold_bwd_11__phase_h7_p041_eps5e-04,paper_4fold_bwd_11,phase_shifted,4,0.29130578925,1.7618367055891104,-3.13060628,1.31286617056707,0.0005,0.3,0.0019816963286526427,-0.03966753693491131,0.0811712518391659,2.6127072542267367e-10,1.000000000117017,0.9999644338062899,1.2325779392550538e-09,1.8637219198480715e-10,5.811323644522304e-16,1.5707404595484586,4,0.9999644338062899,3.556619371014591e-05,0.00011386716333433577,4.838583919742113,2.31421491021887,4.829144182331775,2.311913467495155,True,True,1.4954670171908954e-14,1.7734398192423568,2.9189044978556926,1.2795246853852704,0.8430013707792021,0.8337875630627639,7.4323686479095326,0.45784093638924905,0.5291536198594611,1.843039912591796,6.722477203277546,1.0003323429393343,True,6400,12800,413.62
49,rank049_fold4_paper_4fold_bwd_7__smooth_h4_p019_eps3e-04,paper_4fold_bwd_7,smooth_low_freq,4,0.30330578925,1.685208525101257,-3.13060628,1.0486350412695395,0.00025,0.3,-0.008934997295700003,-0.0716376984987594,0.08688896809888288,9.767792424797237e-07,1.0000005922626871,0.9999958551825238,1.287010899441594e-09,-2.976481596611569e-07,6.35385338093597e-10,1.5707898161308296,4,0.9999958551825238,4.144817476237073e-06,6.916161426795409e-05,5.299057643743213,2.6596433987451746,5.264148843262098,2.6522742688213183,True,True,1.4833030698807456e-14,1.5982861406324778,2.206095547516046,1.2838837650911454,0.7417502163804417,0.7339423014293461,4.693011485340643,0.33382730736667565,0.5109098708148903,2.0184851651367666,7.665411207034797,1.00035644219494,True,6400,12800,334.75
50,rank050_fold4_paper_4fold_bwd_3__anti_h9_p033_eps3e-04,paper_4fold_bwd_3,anti_reflection,4,0.3147471955,1.6272780765320078,-3.13060628,0.7506854736846515,0.00025,0.3,0.00011061197009507017,-0.07509156955390967,0.12526085921903093,3.675213636999628e-05,1.0000205407218334,1.0000192036267794,1.329229085249674e-09,1.684218043064567e-05,-5.1000901580538355e-06,1.5708264917813028,4,1.0000192036267794,1.9203626779429328e-05,0.000117230156446331,6.903286711436986,3.3776713548714854,6.860913825715142,3.370497604511402,True,True,3.389194739574339e-14,1.2146719933983128,1.1505360153822746,1.2147043159008608,0.639283052300068,0.633144694975854,1.9751802128180895,0.18693030556773088,0.45404847018171784,2.2717583801003416,9.922814404181134,1.0003463649298217,True,6400,12800,514.36
51,rank051_fold3_paper_3fold_bwd_7__sym_h12_p013_eps1e-04,paper_3fold_bwd_7,symmetry_aware,3,0.30330578925,2.0033827164897864,-3.601381552,0.9540523754072844,0.0001,0.3,0.017734111165711743,-0.0444393973733824,0.1629576460500041,1.580351743966505e-05,0.9999968773053719,0.9999512010849301,1.3440976944129074e-09,1.438671381018275e-05,-8.87638204345037e-09,2.0942928981844706,3,0.9999512010849301,4.8798915069925286e-05,0.0003421569610037589,7.8902266868188065,3.419443188538421,7.915225912356672,3.4211294958908467,True,True,2.693046024057246e-14,1.831977826858322,2.473924164598396,1.4485470747124947,0.7019479077121062,0.6896683376008838,6.105769351849007,0.3407304510517706,0.5097014924888769,2.083196150104754,8.859741478666525,1.0004516538189168,True,6400,12800,466.53
52,rank052_fold4_paper_4fold_bwd_11__phase_h7_p041_eps8e-04,paper_4fold_bwd_11,phase_shifted,4,0.29130578925,1.7618367055891104,-3.13060628,1.31286617056707,0.00075,0.3,0.0019656277610507235,-0.039670692418609245,0.08112131229094524,3.985950689344866e-10,1.0000000001423401,0.9999644449500191,1.379281667581235e-09,3.304558640615518e-10,-5.360295540768334e-16,1.5707404770529876,4,0.9999644449500191,3.555504998087322e-05,0.00011382461160192037,4.838586860342354,2.314216006503606,4.829138038049125,2.3119129711064454,True,True,1.5438550803513997e-14,1.7734363213908837,2.918735442135674,1.2794849143032776,0.8429934873007238,0.8337875290906476,7.426930105339541,0.4578455258461338,0.529154875724643,1.8430394755517545,6.722477203277546,1.0003320758793277,True,6400,12800,481.5
53,rank053_fold4_paper_4fold_bwd_8__smooth_h4_p019_eps8e-04,paper_4fold_bwd_8,smooth_low_freq,4,0.30030578925,1.7032169192828626,-3.13060628,1.118135851053402,0.00075,0.3,-0.009777916929922885,-0.07128733885880954,0.08684903000222502,2.5234376323650576e-09,1.0000000002463065,0.9999944777513227,1.4575965175222498e-09,-2.4938079379310807e-09,8.295664502555589e-14,1.5707876524669586,4,0.9999944777513227,5.522248677336528e-06,5.4737111795266635e-05,5.049350067834626,2.5518304435103616,5.016973291952524,2.5447036182786857,True,True,1.8835934266823948e-14,1.6811054019190292,2.715810762091968,1.3196297533563737,0.774909707227725,0.7651364178006351,6.022487038281873,0.38109060306764275,0.5092973474318557,1.9685577181057858,7.361545388478845,1.0003688732513747,True,6400,12800,343.26
54,rank054_fold4_paper_4fold_bwd_8__smooth_h4_p019_eps1e-04,paper_4fold_bwd_8,smooth_low_freq,4,0.30030578925,1.7032169192828626,-3.13060628,1.118135851053402,0.0001,0.3,-0.009729373273183753,-0.07130448585874548,0.0869164920123003,3.921147674655016e-06,1.0000019684153372,0.9999964449961092,1.7282751594325534e-09,-2.380441011640144e-06,3.854480413109651e-07,1.5707907426078431,4,0.9999964449961092,3.5550038908205295e-06,5.768845070269757e-05,5.049347353241659,2.551832676291766,5.016994061757731,2.544708462254471,True,True,1.6158256018167352e-14,1.6811164728126093,2.7140768364615333,1.3196078018747135,0.7748900283210349,0.7651405081678039,6.014316333482307,0.3810786746444988,0.5092945186113729,1.968559972738639,7.361545388478845,1.0003702364902154,True,6400,12800,559.73
55,rank055_fold4_paper_4fold_bwd_10__phase_h7_p041_eps8e-04,paper_4fold_bwd_10,phase_shifted,4,0.29430578925,1.7415740376906228,-3.13060628,1.2499659204910494,0.00075,0.3,-0.03773583869981002,-0.08049943757724613,-0.03958989543025591,5.908555553685616e-10,1.0000000001945488,0.9999930979446725,2.1328166320747904e-09,-5.060916373478275e-10,-1.1882855810441129e-16,1.5707854850717409,4,0.9999930979446725,6.90205532749566e-06,5.544409595609201e-05,4.996185964738363,2.3821408806068876,4.9377896386869695,2.370807283435851,True,True,1.438829996821542e-14,1.7618771232538502,2.8658300695223744,1.2854096834099948,0.8070349719621401,0.8094389936201922,7.734841986621566,0.445328270656136,0.5287680891750693,1.8797343050799629,6.891759328974637,0.9999517239315088,True,6400,12800,438.32
56,rank056_fold4_paper_4fold_bwd_14__sym_h12_p013_eps1e-03,paper_4fold_bwd_14,symmetry_aware,4,0.28230578925,1.8270324345594307,-3.13060628,1.4917651919378259,0.001,0.3,-0.04258556160797599,-0.07985365072453815,-0.04904381360446568,6.160220700756523e-09,1.0000000034601628,0.9999895082195267,2.1351642167204924e-09,-2.8980810633238985e-09,-1.808015542836827e-15,1.5707798463446676,4,0.9999895082195267,1.0491780473298462e-05,2.4381741282997194e-05,4.8694701847740065,2.1666486369992293,4.821147595415123,2.15685339474147,True,True,2.3779062547169e-14,1.8403615963336533,3.3535270207467973,1.2503031676208998,0.8911738206917289,0.8980974955565322,13.0221403856567,0.5637920765336168,0.5225380659801342,1.7401239872011607,6.612405860195163,0.9999114264009985,True,6400,12800,518.22
57,rank057_fold4_paper_4fold_bwd_15__smooth_h4_p019_eps3e-04,paper_4fold_bwd_15,smooth_low_freq,4,0.27930578925,1.8503682418819172,-3.13060628,1.5485459929999899,0.00025,0.3,-0.010057818202009579,-0.07263318181348245,0.12639643413033982,4.821175111892255e-05,1.000017816977882,1.0000057584140185,2.227138771701775e-09,-3.8800816942772404e-05,-5.9670875850455045e-06,1.5708053720904849,4,1.0000057584140185,5.7584140185085175e-06,-8.409384435692502e-06,4.817287016111426,2.1299436259588247,4.795369206499534,2.124787792599334,True,True,1.8292141326600235e-14,1.8290783815090925,3.47380014556621,1.2421761477602993,0.9315135511319184,0.913282521533381,13.163282084288682,0.5699019935500826,0.5164566679307172,1.7113437429138272,6.623114540176746,1.0005515518230559,True,6400,12800,801.41
